"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"ITA","FAMPUBEXP","TOT","PC_GDP","A","1992",0.71,
"ITA","FAMPUBEXP","TOT","PC_GDP","A","1993",0.685,
"ITA","FAMPUBEXP","TOT","PC_GDP","A","1994",0.665,
"ITA","FAMPUBEXP","TOT","PC_GDP","A","1995",0.579,
"ITA","FAMPUBEXP","TOT","PC_GDP","A","1996",0.619,
"ITA","FAMPUBEXP","TOT","PC_GDP","A","1997",0.666,
"ITA","FAMPUBEXP","TOT","PC_GDP","A","1998",1.074,
"ITA","FAMPUBEXP","TOT","PC_GDP","A","1999",1.165,
"ITA","FAMPUBEXP","TOT","PC_GDP","A","2000",1.169,
"ITA","FAMPUBEXP","TOT","PC_GDP","A","2001",1.217,
"ITA","FAMPUBEXP","TOT","PC_GDP","A","2002",1.117,
"ITA","FAMPUBEXP","TOT","PC_GDP","A","2003",1.2,
"ITA","FAMPUBEXP","TOT","PC_GDP","A","2004",1.218,
"ITA","FAMPUBEXP","TOT","PC_GDP","A","2005",1.204,
"ITA","FAMPUBEXP","TOT","PC_GDP","A","2006",1.286,
"ITA","FAMPUBEXP","TOT","PC_GDP","A","2007",1.273,
"ITA","FAMPUBEXP","TOT","PC_GDP","A","2008",1.321,
"ITA","FAMPUBEXP","TOT","PC_GDP","A","2009",1.474,
"ITA","FAMPUBEXP","TOT","PC_GDP","A","2010",1.32,
"ITA","FAMPUBEXP","TOT","PC_GDP","A","2011",1.32,
"ITA","FAMPUBEXP","TOT","PC_GDP","A","2012",1.377,
"ITA","FAMPUBEXP","TOT","PC_GDP","A","2013",1.412,
"ITA","FAMPUBEXP","TOT","PC_GDP","A","2014",1.403,
"ITA","FAMPUBEXP","TOT","PC_GDP","A","2015",1.393,
"ITA","FAMPUBEXP","TOT","PC_GDP","A","2016",1.377,
"ITA","FAMPUBEXP","TOT","PC_GDP","A","2017",1.408,
"ITA","FAMPUBEXP","TOT","PC_GDP","A","2018",1.41,
"ITA","FAMPUBEXP","TOT","PC_GDP","A","2019",1.419,
"GBR","FAMPUBEXP","INCASH","PC_GDP","A","1980",1.686,
"GBR","FAMPUBEXP","INCASH","PC_GDP","A","1981",1.796,
"GBR","FAMPUBEXP","INCASH","PC_GDP","A","1982",1.801,
"GBR","FAMPUBEXP","INCASH","PC_GDP","A","1983",1.753,
"GBR","FAMPUBEXP","INCASH","PC_GDP","A","1984",1.754,
"GBR","FAMPUBEXP","INCASH","PC_GDP","A","1985",1.721,
"GBR","FAMPUBEXP","INCASH","PC_GDP","A","1986",1.638,
"GBR","FAMPUBEXP","INCASH","PC_GDP","A","1987",1.551,
"GBR","FAMPUBEXP","INCASH","PC_GDP","A","1988",1.571,
"GBR","FAMPUBEXP","INCASH","PC_GDP","A","1989",1.505,
"GBR","FAMPUBEXP","INCASH","PC_GDP","A","1990",1.397,
"GBR","FAMPUBEXP","INCASH","PC_GDP","A","1991",1.513,
"GBR","FAMPUBEXP","INCASH","PC_GDP","A","1992",1.677,
"GBR","FAMPUBEXP","INCASH","PC_GDP","A","1993",1.728,
"GBR","FAMPUBEXP","INCASH","PC_GDP","A","1994",1.67,
"GBR","FAMPUBEXP","INCASH","PC_GDP","A","1995",1.575,
"GBR","FAMPUBEXP","INCASH","PC_GDP","A","1996",1.572,
"GBR","FAMPUBEXP","INCASH","PC_GDP","A","1997",1.519,
"GBR","FAMPUBEXP","INCASH","PC_GDP","A","1998",1.473,
"GBR","FAMPUBEXP","INCASH","PC_GDP","A","1999",1.534,
"GBR","FAMPUBEXP","INCASH","PC_GDP","A","2000",1.625,
"GBR","FAMPUBEXP","INCASH","PC_GDP","A","2001",1.649,
"GBR","FAMPUBEXP","INCASH","PC_GDP","A","2002",1.661,
"GBR","FAMPUBEXP","INCASH","PC_GDP","A","2003",1.946,
"GBR","FAMPUBEXP","INCASH","PC_GDP","A","2004",1.949,
"GBR","FAMPUBEXP","INCASH","PC_GDP","A","2005",1.927,
"GBR","FAMPUBEXP","INCASH","PC_GDP","A","2006",1.88,
"GBR","FAMPUBEXP","INCASH","PC_GDP","A","2007",2.014,
"GBR","FAMPUBEXP","INCASH","PC_GDP","A","2008",2.217,
"GBR","FAMPUBEXP","INCASH","PC_GDP","A","2009",2.463,
"GBR","FAMPUBEXP","INCASH","PC_GDP","A","2010",2.542,
"GBR","FAMPUBEXP","INCASH","PC_GDP","A","2011",2.473,
"GBR","FAMPUBEXP","INCASH","PC_GDP","A","2012",2.482,
"GBR","FAMPUBEXP","INCASH","PC_GDP","A","2013",2.353,
"GBR","FAMPUBEXP","INCASH","PC_GDP","A","2014",2.29,
"GBR","FAMPUBEXP","INCASH","PC_GDP","A","2015",2.191,
"GBR","FAMPUBEXP","INCASH","PC_GDP","A","2016",2.169,
"GBR","FAMPUBEXP","INCASH","PC_GDP","A","2017",2.09,
"GBR","FAMPUBEXP","INCASH","PC_GDP","A","2018",1.917,
"GBR","FAMPUBEXP","INCASH","PC_GDP","A","2019",1.441,
"GBR","FAMPUBEXP","INCASH","PC_GDP","A","2020",1.335,
"DEU","FAMPUBEXP","INKIND","PC_GDP","A","1980",0.247,
"DEU","FAMPUBEXP","INKIND","PC_GDP","A","1981",0.257,
"DEU","FAMPUBEXP","INKIND","PC_GDP","A","1982",0.244,
"DEU","FAMPUBEXP","INKIND","PC_GDP","A","1983",0.231,
"DEU","FAMPUBEXP","INKIND","PC_GDP","A","1984",0.234,
"DEU","FAMPUBEXP","INKIND","PC_GDP","A","1985",0.234,
"DEU","FAMPUBEXP","INKIND","PC_GDP","A","1986",0.233,
"DEU","FAMPUBEXP","INKIND","PC_GDP","A","1987",0.243,
"DEU","FAMPUBEXP","INKIND","PC_GDP","A","1988",0.248,
"DEU","FAMPUBEXP","INKIND","PC_GDP","A","1989",0.235,
"DEU","FAMPUBEXP","INKIND","PC_GDP","A","1990",0.476,
"DEU","FAMPUBEXP","INKIND","PC_GDP","A","1991",0.629,
"DEU","FAMPUBEXP","INKIND","PC_GDP","A","1992",0.695,
"DEU","FAMPUBEXP","INKIND","PC_GDP","A","1993",0.729,
"DEU","FAMPUBEXP","INKIND","PC_GDP","A","1994",0.71,
"DEU","FAMPUBEXP","INKIND","PC_GDP","A","1995",0.696,
"DEU","FAMPUBEXP","INKIND","PC_GDP","A","1996",0.719,
"DEU","FAMPUBEXP","INKIND","PC_GDP","A","1997",0.729,
"DEU","FAMPUBEXP","INKIND","PC_GDP","A","1998",0.718,
"DEU","FAMPUBEXP","INKIND","PC_GDP","A","1999",0.726,
"DEU","FAMPUBEXP","INKIND","PC_GDP","A","2000",0.684,
"DEU","FAMPUBEXP","INKIND","PC_GDP","A","2001",0.68,
"DEU","FAMPUBEXP","INKIND","PC_GDP","A","2002",0.695,
"DEU","FAMPUBEXP","INKIND","PC_GDP","A","2003",0.707,
"DEU","FAMPUBEXP","INKIND","PC_GDP","A","2004",0.692,
"DEU","FAMPUBEXP","INKIND","PC_GDP","A","2005",0.698,
"DEU","FAMPUBEXP","INKIND","PC_GDP","A","2006",0.689,
"DEU","FAMPUBEXP","INKIND","PC_GDP","A","2007",0.683,
"DEU","FAMPUBEXP","INKIND","PC_GDP","A","2008",0.749,
"DEU","FAMPUBEXP","INKIND","PC_GDP","A","2009",0.862,
"DEU","FAMPUBEXP","INKIND","PC_GDP","A","2010",0.912,
"DEU","FAMPUBEXP","INKIND","PC_GDP","A","2011",0.924,
"DEU","FAMPUBEXP","INKIND","PC_GDP","A","2012",0.977,
"DEU","FAMPUBEXP","INKIND","PC_GDP","A","2013",1.056,
"DEU","FAMPUBEXP","INKIND","PC_GDP","A","2014",1.082,
"DEU","FAMPUBEXP","INKIND","PC_GDP","A","2015",1.133,
"DEU","FAMPUBEXP","INKIND","PC_GDP","A","2016",1.216,
"DEU","FAMPUBEXP","INKIND","PC_GDP","A","2017",1.256,
"DEU","FAMPUBEXP","INKIND","PC_GDP","A","2018",1.285,
"DEU","FAMPUBEXP","INKIND","PC_GDP","A","2019",1.344,
"POL","FAMPUBEXP","TOT","PC_GDP","A","1990",1.645,
"POL","FAMPUBEXP","TOT","PC_GDP","A","1991",2.201,
"POL","FAMPUBEXP","TOT","PC_GDP","A","1992",2.142,
"POL","FAMPUBEXP","TOT","PC_GDP","A","1993",1.774,
"POL","FAMPUBEXP","TOT","PC_GDP","A","1994",1.423,
"POL","FAMPUBEXP","TOT","PC_GDP","A","1995",1.035,
"POL","FAMPUBEXP","TOT","PC_GDP","A","1996",0.925,
"POL","FAMPUBEXP","TOT","PC_GDP","A","1997",0.878,
"POL","FAMPUBEXP","TOT","PC_GDP","A","1998",1.067,
"POL","FAMPUBEXP","TOT","PC_GDP","A","1999",1.062,
"POL","FAMPUBEXP","TOT","PC_GDP","A","2000",1.178,
"POL","FAMPUBEXP","TOT","PC_GDP","A","2001",1.182,
"POL","FAMPUBEXP","TOT","PC_GDP","A","2002",1.174,
"POL","FAMPUBEXP","TOT","PC_GDP","A","2003",1.124,
"POL","FAMPUBEXP","TOT","PC_GDP","A","2004",1.231,
"POL","FAMPUBEXP","TOT","PC_GDP","A","2005",1.209,
"POL","FAMPUBEXP","TOT","PC_GDP","A","2006",1.19,
"POL","FAMPUBEXP","TOT","PC_GDP","A","2007",1.156,
"POL","FAMPUBEXP","TOT","PC_GDP","A","2008",1.247,
"POL","FAMPUBEXP","TOT","PC_GDP","A","2009",1.288,
"POL","FAMPUBEXP","TOT","PC_GDP","A","2010",1.334,
"POL","FAMPUBEXP","TOT","PC_GDP","A","2011",1.29,
"POL","FAMPUBEXP","TOT","PC_GDP","A","2012",1.343,
"POL","FAMPUBEXP","TOT","PC_GDP","A","2013",1.417,
"POL","FAMPUBEXP","TOT","PC_GDP","A","2014",1.397,
"POL","FAMPUBEXP","TOT","PC_GDP","A","2015",1.515,
"POL","FAMPUBEXP","TOT","PC_GDP","A","2016",2.541,
"POL","FAMPUBEXP","TOT","PC_GDP","A","2017",2.615,
"POL","FAMPUBEXP","TOT","PC_GDP","A","2018",2.5,
"POL","FAMPUBEXP","TOT","PC_GDP","A","2019",3.02,
"FIN","FAMPUBEXP","INKIND","PC_GDP","A","1980",0.998,
"FIN","FAMPUBEXP","INKIND","PC_GDP","A","1981",0.854,
"FIN","FAMPUBEXP","INKIND","PC_GDP","A","1982",0.874,
"FIN","FAMPUBEXP","INKIND","PC_GDP","A","1983",0.928,
"FIN","FAMPUBEXP","INKIND","PC_GDP","A","1984",0.959,
"FIN","FAMPUBEXP","INKIND","PC_GDP","A","1985",1.082,
"FIN","FAMPUBEXP","INKIND","PC_GDP","A","1986",1.12,
"FIN","FAMPUBEXP","INKIND","PC_GDP","A","1987",1.153,
"FIN","FAMPUBEXP","INKIND","PC_GDP","A","1988",1.162,
"FIN","FAMPUBEXP","INKIND","PC_GDP","A","1989",1.219,
"FIN","FAMPUBEXP","INKIND","PC_GDP","A","1990",1.327,
"FIN","FAMPUBEXP","INKIND","PC_GDP","A","1991",1.495,
"FIN","FAMPUBEXP","INKIND","PC_GDP","A","1992",1.454,
"FIN","FAMPUBEXP","INKIND","PC_GDP","A","1993",1.422,
"FIN","FAMPUBEXP","INKIND","PC_GDP","A","1994",1.341,
"FIN","FAMPUBEXP","INKIND","PC_GDP","A","1995",1.324,
"FIN","FAMPUBEXP","INKIND","PC_GDP","A","1996",1.404,
"FIN","FAMPUBEXP","INKIND","PC_GDP","A","1997",1.36,
"FIN","FAMPUBEXP","INKIND","PC_GDP","A","1998",1.31,
"FIN","FAMPUBEXP","INKIND","PC_GDP","A","1999",1.299,
"FIN","FAMPUBEXP","INKIND","PC_GDP","A","2000",1.228,
"FIN","FAMPUBEXP","INKIND","PC_GDP","A","2001",1.213,
"FIN","FAMPUBEXP","INKIND","PC_GDP","A","2002",1.233,
"FIN","FAMPUBEXP","INKIND","PC_GDP","A","2003",1.256,
"FIN","FAMPUBEXP","INKIND","PC_GDP","A","2004",1.269,
"FIN","FAMPUBEXP","INKIND","PC_GDP","A","2005",1.309,
"FIN","FAMPUBEXP","INKIND","PC_GDP","A","2006",1.306,
"FIN","FAMPUBEXP","INKIND","PC_GDP","A","2007",1.29,
"FIN","FAMPUBEXP","INKIND","PC_GDP","A","2008",1.37,
"FIN","FAMPUBEXP","INKIND","PC_GDP","A","2009",1.536,
"FIN","FAMPUBEXP","INKIND","PC_GDP","A","2010",1.535,
"FIN","FAMPUBEXP","INKIND","PC_GDP","A","2011",1.57,
"FIN","FAMPUBEXP","INKIND","PC_GDP","A","2012",1.653,
"FIN","FAMPUBEXP","INKIND","PC_GDP","A","2013",1.688,
"FIN","FAMPUBEXP","INKIND","PC_GDP","A","2014",1.675,
"FIN","FAMPUBEXP","INKIND","PC_GDP","A","2015",1.685,
"FIN","FAMPUBEXP","INKIND","PC_GDP","A","2016",1.672,
"FIN","FAMPUBEXP","INKIND","PC_GDP","A","2017",1.639,
"FIN","FAMPUBEXP","INKIND","PC_GDP","A","2018",1.707,
"FIN","FAMPUBEXP","INKIND","PC_GDP","A","2019",1.783,
"SVN","FAMPUBEXP","TOT","PC_GDP","A","1996",1.898,
"SVN","FAMPUBEXP","TOT","PC_GDP","A","1997",1.943,
"SVN","FAMPUBEXP","TOT","PC_GDP","A","1998",1.884,
"SVN","FAMPUBEXP","TOT","PC_GDP","A","1999",1.999,
"SVN","FAMPUBEXP","TOT","PC_GDP","A","2000",2.133,
"SVN","FAMPUBEXP","TOT","PC_GDP","A","2001",2.085,
"SVN","FAMPUBEXP","TOT","PC_GDP","A","2002",1.999,
"SVN","FAMPUBEXP","TOT","PC_GDP","A","2003",1.958,
"SVN","FAMPUBEXP","TOT","PC_GDP","A","2004",1.935,
"SVN","FAMPUBEXP","TOT","PC_GDP","A","2005",1.911,
"SVN","FAMPUBEXP","TOT","PC_GDP","A","2006",1.873,
"SVN","FAMPUBEXP","TOT","PC_GDP","A","2007",1.703,
"SVN","FAMPUBEXP","TOT","PC_GDP","A","2008",1.746,
"SVN","FAMPUBEXP","TOT","PC_GDP","A","2009",2.051,
"SVN","FAMPUBEXP","TOT","PC_GDP","A","2010",2.116,
"SVN","FAMPUBEXP","TOT","PC_GDP","A","2011",2.13,
"SVN","FAMPUBEXP","TOT","PC_GDP","A","2012",2.059,
"SVN","FAMPUBEXP","TOT","PC_GDP","A","2013",1.928,
"SVN","FAMPUBEXP","TOT","PC_GDP","A","2014",1.847,
"SVN","FAMPUBEXP","TOT","PC_GDP","A","2015",1.782,
"SVN","FAMPUBEXP","TOT","PC_GDP","A","2016",1.723,
"SVN","FAMPUBEXP","TOT","PC_GDP","A","2017",1.844,
"SVN","FAMPUBEXP","TOT","PC_GDP","A","2018",1.81,
"SVN","FAMPUBEXP","TOT","PC_GDP","A","2019",1.813,
"JPN","FAMPUBEXP","INCASH","PC_GDP","A","1980",0.21,
"JPN","FAMPUBEXP","INCASH","PC_GDP","A","1981",0.223,
"JPN","FAMPUBEXP","INCASH","PC_GDP","A","1982",0.228,
"JPN","FAMPUBEXP","INCASH","PC_GDP","A","1983",0.227,
"JPN","FAMPUBEXP","INCASH","PC_GDP","A","1984",0.206,
"JPN","FAMPUBEXP","INCASH","PC_GDP","A","1985",0.207,
"JPN","FAMPUBEXP","INCASH","PC_GDP","A","1986",0.2,
"JPN","FAMPUBEXP","INCASH","PC_GDP","A","1987",0.188,
"JPN","FAMPUBEXP","INCASH","PC_GDP","A","1988",0.173,
"JPN","FAMPUBEXP","INCASH","PC_GDP","A","1989",0.158,
"JPN","FAMPUBEXP","INCASH","PC_GDP","A","1990",0.148,
"JPN","FAMPUBEXP","INCASH","PC_GDP","A","1991",0.142,
"JPN","FAMPUBEXP","INCASH","PC_GDP","A","1992",0.162,
"JPN","FAMPUBEXP","INCASH","PC_GDP","A","1993",0.16,
"JPN","FAMPUBEXP","INCASH","PC_GDP","A","1994",0.147,
"JPN","FAMPUBEXP","INCASH","PC_GDP","A","1995",0.123,
"JPN","FAMPUBEXP","INCASH","PC_GDP","A","1996",0.126,
"JPN","FAMPUBEXP","INCASH","PC_GDP","A","1997",0.125,
"JPN","FAMPUBEXP","INCASH","PC_GDP","A","1998",0.13,
"JPN","FAMPUBEXP","INCASH","PC_GDP","A","1999",0.135,
"JPN","FAMPUBEXP","INCASH","PC_GDP","A","2000",0.166,
"JPN","FAMPUBEXP","INCASH","PC_GDP","A","2001",0.202,
"JPN","FAMPUBEXP","INCASH","PC_GDP","A","2002",0.215,
"JPN","FAMPUBEXP","INCASH","PC_GDP","A","2003",0.22,
"JPN","FAMPUBEXP","INCASH","PC_GDP","A","2004",0.258,
"JPN","FAMPUBEXP","INCASH","PC_GDP","A","2005",0.265,
"JPN","FAMPUBEXP","INCASH","PC_GDP","A","2006",0.302,
"JPN","FAMPUBEXP","INCASH","PC_GDP","A","2007",0.337,
"JPN","FAMPUBEXP","INCASH","PC_GDP","A","2008",0.362,
"JPN","FAMPUBEXP","INCASH","PC_GDP","A","2009",0.395,
"JPN","FAMPUBEXP","INCASH","PC_GDP","A","2010",0.693,
"JPN","FAMPUBEXP","INCASH","PC_GDP","A","2011",0.74,
"JPN","FAMPUBEXP","INCASH","PC_GDP","A","2012",0.676,
"JPN","FAMPUBEXP","INCASH","PC_GDP","A","2013",0.664,
"JPN","FAMPUBEXP","INCASH","PC_GDP","A","2014",0.676,
"JPN","FAMPUBEXP","INCASH","PC_GDP","A","2015",0.656,
"JPN","FAMPUBEXP","INCASH","PC_GDP","A","2016",0.645,
"JPN","FAMPUBEXP","INCASH","PC_GDP","A","2017",0.636,
"JPN","FAMPUBEXP","INCASH","PC_GDP","A","2018",0.636,
"JPN","FAMPUBEXP","INCASH","PC_GDP","A","2019",0.664,
"JPN","FAMPUBEXP","INCASH","PC_GDP","A","2020",0.742,
"BEL","FAMPUBEXP","INKIND","PC_GDP","A","1980",0.141,
"BEL","FAMPUBEXP","INKIND","PC_GDP","A","1981",0.147,
"BEL","FAMPUBEXP","INKIND","PC_GDP","A","1982",0.134,
"BEL","FAMPUBEXP","INKIND","PC_GDP","A","1983",0.13,
"BEL","FAMPUBEXP","INKIND","PC_GDP","A","1984",0.124,
"BEL","FAMPUBEXP","INKIND","PC_GDP","A","1985",0.128,
"BEL","FAMPUBEXP","INKIND","PC_GDP","A","1986",0.127,
"BEL","FAMPUBEXP","INKIND","PC_GDP","A","1987",0.126,
"BEL","FAMPUBEXP","INKIND","PC_GDP","A","1988",0.122,
"BEL","FAMPUBEXP","INKIND","PC_GDP","A","1989",0.113,
"BEL","FAMPUBEXP","INKIND","PC_GDP","A","1990",0.114,
"BEL","FAMPUBEXP","INKIND","PC_GDP","A","1991",0.101,
"BEL","FAMPUBEXP","INKIND","PC_GDP","A","1992",0.113,
"BEL","FAMPUBEXP","INKIND","PC_GDP","A","1993",0.176,
"BEL","FAMPUBEXP","INKIND","PC_GDP","A","1994",0.133,
"BEL","FAMPUBEXP","INKIND","PC_GDP","A","1995",0.202,
"BEL","FAMPUBEXP","INKIND","PC_GDP","A","1996",0.22,
"BEL","FAMPUBEXP","INKIND","PC_GDP","A","1997",0.215,
"BEL","FAMPUBEXP","INKIND","PC_GDP","A","1998",0.784,
"BEL","FAMPUBEXP","INKIND","PC_GDP","A","1999",0.802,
"BEL","FAMPUBEXP","INKIND","PC_GDP","A","2000",0.724,
"BEL","FAMPUBEXP","INKIND","PC_GDP","A","2001",0.824,
"BEL","FAMPUBEXP","INKIND","PC_GDP","A","2002",0.874,
"BEL","FAMPUBEXP","INKIND","PC_GDP","A","2003",0.906,
"BEL","FAMPUBEXP","INKIND","PC_GDP","A","2004",0.905,
"BEL","FAMPUBEXP","INKIND","PC_GDP","A","2005",0.908,
"BEL","FAMPUBEXP","INKIND","PC_GDP","A","2006",0.918,
"BEL","FAMPUBEXP","INKIND","PC_GDP","A","2007",0.931,
"BEL","FAMPUBEXP","INKIND","PC_GDP","A","2008",0.965,
"BEL","FAMPUBEXP","INKIND","PC_GDP","A","2009",1.024,
"BEL","FAMPUBEXP","INKIND","PC_GDP","A","2010",1.048,
"BEL","FAMPUBEXP","INKIND","PC_GDP","A","2011",1.064,
"BEL","FAMPUBEXP","INKIND","PC_GDP","A","2012",0.98,
"BEL","FAMPUBEXP","INKIND","PC_GDP","A","2013",1.016,
"BEL","FAMPUBEXP","INKIND","PC_GDP","A","2014",1.036,
"BEL","FAMPUBEXP","INKIND","PC_GDP","A","2015",1.019,
"BEL","FAMPUBEXP","INKIND","PC_GDP","A","2016",1.043,
"BEL","FAMPUBEXP","INKIND","PC_GDP","A","2017",1.026,
"BEL","FAMPUBEXP","INKIND","PC_GDP","A","2018",1.03,
"BEL","FAMPUBEXP","INKIND","PC_GDP","A","2019",1.109,
"AUS","FAMPUBEXP","INCASH","PC_GDP","A","1980",0.894,
"AUS","FAMPUBEXP","INCASH","PC_GDP","A","1981",0.937,
"AUS","FAMPUBEXP","INCASH","PC_GDP","A","1982",1.11,
"AUS","FAMPUBEXP","INCASH","PC_GDP","A","1983",1.138,
"AUS","FAMPUBEXP","INCASH","PC_GDP","A","1984",1.11,
"AUS","FAMPUBEXP","INCASH","PC_GDP","A","1985",1.084,
"AUS","FAMPUBEXP","INCASH","PC_GDP","A","1986",0.981,
"AUS","FAMPUBEXP","INCASH","PC_GDP","A","1987",0.954,
"AUS","FAMPUBEXP","INCASH","PC_GDP","A","1988",1.045,
"AUS","FAMPUBEXP","INCASH","PC_GDP","A","1989",1.152,
"AUS","FAMPUBEXP","INCASH","PC_GDP","A","1990",1.242,
"AUS","FAMPUBEXP","INCASH","PC_GDP","A","1991",1.414,
"AUS","FAMPUBEXP","INCASH","PC_GDP","A","1992",1.585,
"AUS","FAMPUBEXP","INCASH","PC_GDP","A","1993",1.718,
"AUS","FAMPUBEXP","INCASH","PC_GDP","A","1994",1.764,
"AUS","FAMPUBEXP","INCASH","PC_GDP","A","1995",2.133,
"AUS","FAMPUBEXP","INCASH","PC_GDP","A","1996",2.242,
"AUS","FAMPUBEXP","INCASH","PC_GDP","A","1997",2.186,
"AUS","FAMPUBEXP","INCASH","PC_GDP","A","1998",2.099,
"AUS","FAMPUBEXP","INCASH","PC_GDP","A","1999",2.07,
"AUS","FAMPUBEXP","INCASH","PC_GDP","A","2000",2.309,
"AUS","FAMPUBEXP","INCASH","PC_GDP","A","2001",2.315,
"AUS","FAMPUBEXP","INCASH","PC_GDP","A","2002",2.154,
"AUS","FAMPUBEXP","INCASH","PC_GDP","A","2003",2.568,
"AUS","FAMPUBEXP","INCASH","PC_GDP","A","2004",2.23,
"AUS","FAMPUBEXP","INCASH","PC_GDP","A","2005",2.112,
"AUS","FAMPUBEXP","INCASH","PC_GDP","A","2006",1.995,
"AUS","FAMPUBEXP","INCASH","PC_GDP","A","2007",1.802,
"AUS","FAMPUBEXP","INCASH","PC_GDP","A","2008",2.566,
"AUS","FAMPUBEXP","INCASH","PC_GDP","A","2009",1.936,
"AUS","FAMPUBEXP","INCASH","PC_GDP","A","2010",1.81,
"AUS","FAMPUBEXP","INCASH","PC_GDP","A","2011",1.791,
"AUS","FAMPUBEXP","INCASH","PC_GDP","A","2012",1.933,
"AUS","FAMPUBEXP","INCASH","PC_GDP","A","2013",1.855,
"AUS","FAMPUBEXP","INCASH","PC_GDP","A","2014",1.836,
"AUS","FAMPUBEXP","INCASH","PC_GDP","A","2015",1.742,
"AUS","FAMPUBEXP","INCASH","PC_GDP","A","2016",1.492,
"AUS","FAMPUBEXP","INCASH","PC_GDP","A","2017",1.407,
"AUS","FAMPUBEXP","INCASH","PC_GDP","A","2018",1.316,
"AUS","FAMPUBEXP","INCASH","PC_GDP","A","2019",1.385,
"LVA","FAMPUBEXP","TOT","PC_GDP","A","1995",0,
"LVA","FAMPUBEXP","TOT","PC_GDP","A","1996",0,
"LVA","FAMPUBEXP","TOT","PC_GDP","A","1997",1.465,
"LVA","FAMPUBEXP","TOT","PC_GDP","A","1998",1.499,
"LVA","FAMPUBEXP","TOT","PC_GDP","A","1999",1.582,
"LVA","FAMPUBEXP","TOT","PC_GDP","A","2000",1.487,
"LVA","FAMPUBEXP","TOT","PC_GDP","A","2001",1.439,
"LVA","FAMPUBEXP","TOT","PC_GDP","A","2002",1.341,
"LVA","FAMPUBEXP","TOT","PC_GDP","A","2003",1.331,
"LVA","FAMPUBEXP","TOT","PC_GDP","A","2004",1.232,
"LVA","FAMPUBEXP","TOT","PC_GDP","A","2005",1.236,
"LVA","FAMPUBEXP","TOT","PC_GDP","A","2006",1.117,
"LVA","FAMPUBEXP","TOT","PC_GDP","A","2007",1.085,
"LVA","FAMPUBEXP","TOT","PC_GDP","A","2008",1.885,
"LVA","FAMPUBEXP","TOT","PC_GDP","A","2009",2.411,
"LVA","FAMPUBEXP","TOT","PC_GDP","A","2010",2.135,
"LVA","FAMPUBEXP","TOT","PC_GDP","A","2011",1.781,
"LVA","FAMPUBEXP","TOT","PC_GDP","A","2012",1.619,
"LVA","FAMPUBEXP","TOT","PC_GDP","A","2013",1.817,
"LVA","FAMPUBEXP","TOT","PC_GDP","A","2014",1.952,
"LVA","FAMPUBEXP","TOT","PC_GDP","A","2015",2.187,
"LVA","FAMPUBEXP","TOT","PC_GDP","A","2016",2.248,
"LVA","FAMPUBEXP","TOT","PC_GDP","A","2017",2.244,
"LVA","FAMPUBEXP","TOT","PC_GDP","A","2018",2.24,
"LVA","FAMPUBEXP","TOT","PC_GDP","A","2019",2.253,
"LVA","FAMPUBEXP","INCASH","PC_GDP","A","1995",0,
"LVA","FAMPUBEXP","INCASH","PC_GDP","A","1996",0,
"LVA","FAMPUBEXP","INCASH","PC_GDP","A","1997",1.211,
"LVA","FAMPUBEXP","INCASH","PC_GDP","A","1998",1.233,
"LVA","FAMPUBEXP","INCASH","PC_GDP","A","1999",1.308,
"LVA","FAMPUBEXP","INCASH","PC_GDP","A","2000",1.221,
"LVA","FAMPUBEXP","INCASH","PC_GDP","A","2001",1.171,
"LVA","FAMPUBEXP","INCASH","PC_GDP","A","2002",1.071,
"LVA","FAMPUBEXP","INCASH","PC_GDP","A","2003",1.087,
"LVA","FAMPUBEXP","INCASH","PC_GDP","A","2004",1.002,
"LVA","FAMPUBEXP","INCASH","PC_GDP","A","2005",1.023,
"LVA","FAMPUBEXP","INCASH","PC_GDP","A","2006",0.92,
"LVA","FAMPUBEXP","INCASH","PC_GDP","A","2007",0.894,
"LVA","FAMPUBEXP","INCASH","PC_GDP","A","2008",1.086,
"LVA","FAMPUBEXP","INCASH","PC_GDP","A","2009",1.44,
"LVA","FAMPUBEXP","INCASH","PC_GDP","A","2010",1.255,
"LVA","FAMPUBEXP","INCASH","PC_GDP","A","2011",0.906,
"LVA","FAMPUBEXP","INCASH","PC_GDP","A","2012",0.778,
"LVA","FAMPUBEXP","INCASH","PC_GDP","A","2013",0.933,
"LVA","FAMPUBEXP","INCASH","PC_GDP","A","2014",1.023,
"LVA","FAMPUBEXP","INCASH","PC_GDP","A","2015",1.265,
"LVA","FAMPUBEXP","INCASH","PC_GDP","A","2016",1.354,
"LVA","FAMPUBEXP","INCASH","PC_GDP","A","2017",1.339,
"LVA","FAMPUBEXP","INCASH","PC_GDP","A","2018",1.389,
"LVA","FAMPUBEXP","INCASH","PC_GDP","A","2019",1.372,
"LVA","FAMPUBEXP","INKIND","PC_GDP","A","1995",0,
"LVA","FAMPUBEXP","INKIND","PC_GDP","A","1996",0,
"LVA","FAMPUBEXP","INKIND","PC_GDP","A","1997",0.254,
"LVA","FAMPUBEXP","INKIND","PC_GDP","A","1998",0.266,
"LVA","FAMPUBEXP","INKIND","PC_GDP","A","1999",0.274,
"LVA","FAMPUBEXP","INKIND","PC_GDP","A","2000",0.266,
"LVA","FAMPUBEXP","INKIND","PC_GDP","A","2001",0.268,
