,COU,Country,IND,Indicator,SEX,TIME,Time,Value
2564,ESP,Spain,EMP18_PAT,Length of paid father-specific leave,MEN,2019,2019,8.0
2565,ESP,Spain,EMP18_PAT,Length of paid father-specific leave,MEN,2020,2020,12.0
2566,ESP,Spain,EMP18_PAT,Length of paid father-specific leave,MEN,2021,2021,16.0
2567,SWE,Sweden,EMP18_MAT,Length of maternity leave,WOMEN,2019,2019,12.9
2568,SWE,Sweden,EMP18_MAT,Length of maternity leave,WOMEN,2020,2020,12.9
2569,SWE,Sweden,EMP18_MAT,Length of maternity leave,WOMEN,2021,2021,12.9
2570,SWE,Sweden,EMP18_PAR,Length of parental leave with job protection available to mothers,WOMEN,2019,2019,65.1
2571,SWE,Sweden,EMP18_PAR,Length of parental leave with job protection available to mothers,WOMEN,2020,2020,65.1
2572,SWE,Sweden,EMP18_PAR,Length of parental leave with job protection available to mothers,WOMEN,2021,2021,65.1
2573,SWE,Sweden,EMP18_PAID,"Total length of paid maternity, parental and home care leave",WOMEN,2019,2019,55.7
2574,SWE,Sweden,EMP18_PAID,"Total length of paid maternity, parental and home care leave",WOMEN,2020,2020,55.7
2575,SWE,Sweden,EMP18_PAID,"Total length of paid maternity, parental and home care leave",WOMEN,2021,2021,55.7
2576,SWE,Sweden,EMP18_PAT,Length of paid father-specific leave,MEN,2019,2019,14.3
2577,SWE,Sweden,EMP18_PAT,Length of paid father-specific leave,MEN,2020,2020,14.3
2578,SWE,Sweden,EMP18_PAT,Length of paid father-specific leave,MEN,2021,2021,14.3
2579,CHE,Switzerland,EMP18_MAT,Length of maternity leave,WOMEN,2019,2019,16.0
2580,CHE,Switzerland,EMP18_MAT,Length of maternity leave,WOMEN,2020,2020,16.0
2581,CHE,Switzerland,EMP18_MAT,Length of maternity leave,WOMEN,2021,2021,16.0
2582,CHE,Switzerland,EMP18_PAR,Length of parental leave with job protection available to mothers,WOMEN,2019,2019,0.0
2583,CHE,Switzerland,EMP18_PAR,Length of parental leave with job protection available to mothers,WOMEN,2020,2020,0.0
2584,CHE,Switzerland,EMP18_PAR,Length of parental leave with job protection available to mothers,WOMEN,2021,2021,0.0
2585,CHE,Switzerland,EMP18_PAID,"Total length of paid maternity, parental and home care leave",WOMEN,2019,2019,14.0
2586,CHE,Switzerland,EMP18_PAID,"Total length of paid maternity, parental and home care leave",WOMEN,2020,2020,14.0
2587,CHE,Switzerland,EMP18_PAID,"Total length of paid maternity, parental and home care leave",WOMEN,2021,2021,14.0
2588,CHE,Switzerland,EMP18_PAT,Length of paid father-specific leave,MEN,2019,2019,0.0
2589,CHE,Switzerland,EMP18_PAT,Length of paid father-specific leave,MEN,2020,2020,0.0
2590,CHE,Switzerland,EMP18_PAT,Length of paid father-specific leave,MEN,2021,2021,2.0
2591,TUR,Türkiye,EMP18_MAT,Length of maternity leave,WOMEN,2019,2019,16.0
2592,TUR,Türkiye,EMP18_MAT,Length of maternity leave,WOMEN,2020,2020,16.0
2593,TUR,Türkiye,EMP18_MAT,Length of maternity leave,WOMEN,2021,2021,16.0
2594,TUR,Türkiye,EMP18_PAR,Length of parental leave with job protection available to mothers,WOMEN,2019,2019,26.0
2595,TUR,Türkiye,EMP18_PAR,Length of parental leave with job protection available to mothers,WOMEN,2020,2020,26.0
2596,TUR,Türkiye,EMP18_PAR,Length of parental leave with job protection available to mothers,WOMEN,2021,2021,26.0
2597,TUR,Türkiye,EMP18_PAID,"Total length of paid maternity, parental and home care leave",WOMEN,2019,2019,16.0
2598,TUR,Türkiye,EMP18_PAID,"Total length of paid maternity, parental and home care leave",WOMEN,2020,2020,16.0
2599,TUR,Türkiye,EMP18_PAID,"Total length of paid maternity, parental and home care leave",WOMEN,2021,2021,16.0
2600,TUR,Türkiye,EMP18_PAT,Length of paid father-specific leave,MEN,2019,2019,1.0
2601,TUR,Türkiye,EMP18_PAT,Length of paid father-specific leave,MEN,2020,2020,1.0
2602,TUR,Türkiye,EMP18_PAT,Length of paid father-specific leave,MEN,2021,2021,1.0
2603,GBR,United Kingdom,EMP18_MAT,Length of maternity leave,WOMEN,2019,2019,52.0
2604,GBR,United Kingdom,EMP18_MAT,Length of maternity leave,WOMEN,2020,2020,52.0
2605,GBR,United Kingdom,EMP18_MAT,Length of maternity leave,WOMEN,2021,2021,52.0
2606,GBR,United Kingdom,EMP18_PAR,Length of parental leave with job protection available to mothers,WOMEN,2019,2019,18.0
2607,GBR,United Kingdom,EMP18_PAR,Length of parental leave with job protection available to mothers,WOMEN,2020,2020,18.0
2608,GBR,United Kingdom,EMP18_PAR,Length of parental leave with job protection available to mothers,WOMEN,2021,2021,18.0
2609,GBR,United Kingdom,EMP18_PAID,"Total length of paid maternity, parental and home care leave",WOMEN,2019,2019,39.0
2610,GBR,United Kingdom,EMP18_PAID,"Total length of paid maternity, parental and home care leave",WOMEN,2020,2020,39.0
2611,GBR,United Kingdom,EMP18_PAID,"Total length of paid maternity, parental and home care leave",WOMEN,2021,2021,39.0
2612,GBR,United Kingdom,EMP18_PAT,Length of paid father-specific leave,MEN,2019,2019,2.0
2613,GBR,United Kingdom,EMP18_PAT,Length of paid father-specific leave,MEN,2020,2020,2.0
2614,GBR,United Kingdom,EMP18_PAT,Length of paid father-specific leave,MEN,2021,2021,2.0
2615,USA,United States,EMP18_MAT,Length of maternity leave,WOMEN,2019,2019,0.0
2616,USA,United States,EMP18_MAT,Length of maternity leave,WOMEN,2020,2020,0.0
2617,USA,United States,EMP18_MAT,Length of maternity leave,WOMEN,2021,2021,0.0
2618,USA,United States,EMP18_PAR,Length of parental leave with job protection available to mothers,WOMEN,2019,2019,12.0
2619,USA,United States,EMP18_PAR,Length of parental leave with job protection available to mothers,WOMEN,2020,2020,12.0
2620,USA,United States,EMP18_PAR,Length of parental leave with job protection available to mothers,WOMEN,2021,2021,12.0
2621,USA,United States,EMP18_PAID,"Total length of paid maternity, parental and home care leave",WOMEN,2019,2019,0.0
2622,USA,United States,EMP18_PAID,"Total length of paid maternity, parental and home care leave",WOMEN,2020,2020,0.0
2623,USA,United States,EMP18_PAID,"Total length of paid maternity, parental and home care leave",WOMEN,2021,2021,0.0
2624,USA,United States,EMP18_PAT,Length of paid father-specific leave,MEN,2019,2019,0.0
2625,USA,United States,EMP18_PAT,Length of paid father-specific leave,MEN,2020,2020,0.0
2626,USA,United States,EMP18_PAT,Length of paid father-specific leave,MEN,2021,2021,0.0
2627,CHL,Chile,EMP18_MAT,Length of maternity leave,WOMEN,2018,2018,18.0
2628,CHL,Chile,EMP18_MAT,Length of maternity leave,WOMEN,2019,2019,18.0
2629,CHL,Chile,EMP18_MAT,Length of maternity leave,WOMEN,2020,2020,18.0
2630,CHL,Chile,EMP18_MAT,Length of maternity leave,WOMEN,2021,2021,18.0
2631,CHL,Chile,EMP18_PAR,Length of parental leave with job protection available to mothers,WOMEN,2018,2018,12.0
2632,CHL,Chile,EMP18_PAR,Length of parental leave with job protection available to mothers,WOMEN,2019,2019,12.0
2633,CHL,Chile,EMP18_PAR,Length of parental leave with job protection available to mothers,WOMEN,2020,2020,12.0
2634,CHL,Chile,EMP18_PAR,Length of parental leave with job protection available to mothers,WOMEN,2021,2021,12.0
2635,CHL,Chile,EMP18_PAID,"Total length of paid maternity, parental and home care leave",WOMEN,2018,2018,30.0
2636,CHL,Chile,EMP18_PAID,"Total length of paid maternity, parental and home care leave",WOMEN,2019,2019,30.0
2637,CHL,Chile,EMP18_PAID,"Total length of paid maternity, parental and home care leave",WOMEN,2020,2020,30.0
2638,CHL,Chile,EMP18_PAID,"Total length of paid maternity, parental and home care leave",WOMEN,2021,2021,30.0
2639,CHL,Chile,EMP18_PAT,Length of paid father-specific leave,MEN,2018,2018,1.0
2640,CHL,Chile,EMP18_PAT,Length of paid father-specific leave,MEN,2019,2019,1.0
2641,CHL,Chile,EMP18_PAT,Length of paid father-specific leave,MEN,2020,2020,1.0
2642,CHL,Chile,EMP18_PAT,Length of paid father-specific leave,MEN,2021,2021,1.0
2643,COL,Colombia,EMP18_MAT,Length of maternity leave,WOMEN,2000,2000,12.0
2644,COL,Colombia,EMP18_MAT,Length of maternity leave,WOMEN,2005,2005,12.0
2645,COL,Colombia,EMP18_MAT,Length of maternity leave,WOMEN,2010,2010,12.0
2646,COL,Colombia,EMP18_MAT,Length of maternity leave,WOMEN,2011,2011,14.0
2647,COL,Colombia,EMP18_MAT,Length of maternity leave,WOMEN,2012,2012,14.0
2648,COL,Colombia,EMP18_MAT,Length of maternity leave,WOMEN,2013,2013,14.0
2649,COL,Colombia,EMP18_MAT,Length of maternity leave,WOMEN,2014,2014,14.0
2650,COL,Colombia,EMP18_MAT,Length of maternity leave,WOMEN,2015,2015,14.0
2651,COL,Colombia,EMP18_MAT,Length of maternity leave,WOMEN,2016,2016,14.0
2652,COL,Colombia,EMP18_MAT,Length of maternity leave,WOMEN,2017,2017,18.0
2653,COL,Colombia,EMP18_MAT,Length of maternity leave,WOMEN,2018,2018,18.0
2654,COL,Colombia,EMP18_MAT,Length of maternity leave,WOMEN,2019,2019,18.0
2655,COL,Colombia,EMP18_MAT,Length of maternity leave,WOMEN,2020,2020,18.0
2656,COL,Colombia,EMP18_MAT,Length of maternity leave,WOMEN,2021,2021,18.0
2657,COL,Colombia,EMP18_PAR,Length of parental leave with job protection available to mothers,WOMEN,2000,2000,0.0
2658,COL,Colombia,EMP18_PAR,Length of parental leave with job protection available to mothers,WOMEN,2005,2005,0.0
2659,COL,Colombia,EMP18_PAR,Length of parental leave with job protection available to mothers,WOMEN,2010,2010,0.0
2660,COL,Colombia,EMP18_PAR,Length of parental leave with job protection available to mothers,WOMEN,2011,2011,0.0
2661,COL,Colombia,EMP18_PAR,Length of parental leave with job protection available to mothers,WOMEN,2012,2012,0.0
2662,COL,Colombia,EMP18_PAR,Length of parental leave with job protection available to mothers,WOMEN,2013,2013,0.0
2663,COL,Colombia,EMP18_PAR,Length of parental leave with job protection available to mothers,WOMEN,2014,2014,0.0
2664,COL,Colombia,EMP18_PAR,Length of parental leave with job protection available to mothers,WOMEN,2015,2015,0.0
2665,COL,Colombia,EMP18_PAR,Length of parental leave with job protection available to mothers,WOMEN,2016,2016,0.0
2666,COL,Colombia,EMP18_PAR,Length of parental leave with job protection available to mothers,WOMEN,2017,2017,0.0
2667,COL,Colombia,EMP18_PAR,Length of parental leave with job protection available to mothers,WOMEN,2018,2018,0.0
2668,COL,Colombia,EMP18_PAR,Length of parental leave with job protection available to mothers,WOMEN,2019,2019,0.0
2669,COL,Colombia,EMP18_PAR,Length of parental leave with job protection available to mothers,WOMEN,2020,2020,0.0
2670,COL,Colombia,EMP18_PAR,Length of parental leave with job protection available to mothers,WOMEN,2021,2021,0.0
2671,COL,Colombia,EMP18_PAID,"Total length of paid maternity, parental and home care leave",WOMEN,2000,2000,12.0
2672,COL,Colombia,EMP18_PAID,"Total length of paid maternity, parental and home care leave",WOMEN,2005,2005,12.0
2673,COL,Colombia,EMP18_PAID,"Total length of paid maternity, parental and home care leave",WOMEN,2010,2010,12.0
2674,COL,Colombia,EMP18_PAID,"Total length of paid maternity, parental and home care leave",WOMEN,2011,2011,14.0
2675,COL,Colombia,EMP18_PAID,"Total length of paid maternity, parental and home care leave",WOMEN,2012,2012,14.0
2676,COL,Colombia,EMP18_PAID,"Total length of paid maternity, parental and home care leave",WOMEN,2013,2013,14.0
2677,COL,Colombia,EMP18_PAID,"Total length of paid maternity, parental and home care leave",WOMEN,2014,2014,14.0
2678,COL,Colombia,EMP18_PAID,"Total length of paid maternity, parental and home care leave",WOMEN,2015,2015,14.0
2679,COL,Colombia,EMP18_PAID,"Total length of paid maternity, parental and home care leave",WOMEN,2016,2016,14.0
2680,COL,Colombia,EMP18_PAID,"Total length of paid maternity, parental and home care leave",WOMEN,2017,2017,18.0
2681,COL,Colombia,EMP18_PAID,"Total length of paid maternity, parental and home care leave",WOMEN,2018,2018,18.0
2682,COL,Colombia,EMP18_PAID,"Total length of paid maternity, parental and home care leave",WOMEN,2019,2019,18.0
2683,COL,Colombia,EMP18_PAID,"Total length of paid maternity, parental and home care leave",WOMEN,2020,2020,18.0
2684,COL,Colombia,EMP18_PAID,"Total length of paid maternity, parental and home care leave",WOMEN,2021,2021,18.0
2685,COL,Colombia,EMP18_PAT,Length of paid father-specific leave,MEN,2000,2000,0.0
2686,COL,Colombia,EMP18_PAT,Length of paid father-specific leave,MEN,2005,2005,0.0
2687,COL,Colombia,EMP18_PAT,Length of paid father-specific leave,MEN,2010,2010,0.0
2688,COL,Colombia,EMP18_PAT,Length of paid father-specific leave,MEN,2011,2011,1.6
2689,COL,Colombia,EMP18_PAT,Length of paid father-specific leave,MEN,2012,2012,1.6
2690,COL,Colombia,EMP18_PAT,Length of paid father-specific leave,MEN,2013,2013,1.6
2691,COL,Colombia,EMP18_PAT,Length of paid father-specific leave,MEN,2014,2014,1.6
2692,COL,Colombia,EMP18_PAT,Length of paid father-specific leave,MEN,2015,2015,1.6
2693,COL,Colombia,EMP18_PAT,Length of paid father-specific leave,MEN,2016,2016,1.6
2694,COL,Colombia,EMP18_PAT,Length of paid father-specific leave,MEN,2017,2017,1.6
2695,COL,Colombia,EMP18_PAT,Length of paid father-specific leave,MEN,2018,2018,1.6
2696,COL,Colombia,EMP18_PAT,Length of paid father-specific leave,MEN,2019,2019,1.6
2697,COL,Colombia,EMP18_PAT,Length of paid father-specific leave,MEN,2020,2020,1.6
2698,COL,Colombia,EMP18_PAT,Length of paid father-specific leave,MEN,2021,2021,1.6
2699,CRI,Costa Rica,EMP18_MAT,Length of maternity leave,WOMEN,1970,1970,8.6
2700,CRI,Costa Rica,EMP18_MAT,Length of maternity leave,WOMEN,1975,1975,8.6
2701,CRI,Costa Rica,EMP18_MAT,Length of maternity leave,WOMEN,1980,1980,8.6
2702,CRI,Costa Rica,EMP18_MAT,Length of maternity leave,WOMEN,1985,1985,8.6
2703,CRI,Costa Rica,EMP18_MAT,Length of maternity leave,WOMEN,1990,1990,17.3
2704,CRI,Costa Rica,EMP18_MAT,Length of maternity leave,WOMEN,1995,1995,17.3
2705,CRI,Costa Rica,EMP18_MAT,Length of maternity leave,WOMEN,2000,2000,17.3
2706,CRI,Costa Rica,EMP18_MAT,Length of maternity leave,WOMEN,2005,2005,17.3
2707,CRI,Costa Rica,EMP18_MAT,Length of maternity leave,WOMEN,2010,2010,17.3
2708,CRI,Costa Rica,EMP18_MAT,Length of maternity leave,WOMEN,2011,2011,17.3
2709,CRI,Costa Rica,EMP18_MAT,Length of maternity leave,WOMEN,2012,2012,17.3
2710,CRI,Costa Rica,EMP18_MAT,Length of maternity leave,WOMEN,2013,2013,17.3
2711,CRI,Costa Rica,EMP18_MAT,Length of maternity leave,WOMEN,2014,2014,17.3
2712,CRI,Costa Rica,EMP18_MAT,Length of maternity leave,WOMEN,2015,2015,17.3
2713,CRI,Costa Rica,EMP18_MAT,Length of maternity leave,WOMEN,2018,2018,17.3
2714,CRI,Costa Rica,EMP18_MAT,Length of maternity leave,WOMEN,2019,2019,17.3
2715,CRI,Costa Rica,EMP18_MAT,Length of maternity leave,WOMEN,2020,2020,17.3
2716,CRI,Costa Rica,EMP18_MAT,Length of maternity leave,WOMEN,2021,2021,17.3
2717,CRI,Costa Rica,EMP18_PAR,Length of parental leave with job protection available to mothers,WOMEN,1970,1970,0.0
2718,CRI,Costa Rica,EMP18_PAR,Length of parental leave with job protection available to mothers,WOMEN,1975,1975,0.0
2719,CRI,Costa Rica,EMP18_PAR,Length of parental leave with job protection available to mothers,WOMEN,1980,1980,0.0
2720,CRI,Costa Rica,EMP18_PAR,Length of parental leave with job protection available to mothers,WOMEN,1985,1985,0.0
2721,CRI,Costa Rica,EMP18_PAR,Length of parental leave with job protection available to mothers,WOMEN,1990,1990,0.0
2722,CRI,Costa Rica,EMP18_PAR,Length of parental leave with job protection available to mothers,WOMEN,1995,1995,0.0
2723,CRI,Costa Rica,EMP18_PAR,Length of parental leave with job protection available to mothers,WOMEN,2000,2000,0.0
2724,CRI,Costa Rica,EMP18_PAR,Length of parental leave with job protection available to mothers,WOMEN,2005,2005,0.0
2725,CRI,Costa Rica,EMP18_PAR,Length of parental leave with job protection available to mothers,WOMEN,2010,2010,0.0
2726,CRI,Costa Rica,EMP18_PAR,Length of parental leave with job protection available to mothers,WOMEN,2011,2011,0.0
2727,CRI,Costa Rica,EMP18_PAR,Length of parental leave with job protection available to mothers,WOMEN,2012,2012,0.0
2728,CRI,Costa Rica,EMP18_PAR,Length of parental leave with job protection available to mothers,WOMEN,2013,2013,0.0
2729,CRI,Costa Rica,EMP18_PAR,Length of parental leave with job protection available to mothers,WOMEN,2014,2014,0.0
2730,CRI,Costa Rica,EMP18_PAR,Length of parental leave with job protection available to mothers,WOMEN,2015,2015,0.0
2731,CRI,Costa Rica,EMP18_PAR,Length of parental leave with job protection available to mothers,WOMEN,2018,2018,0.0
2732,CRI,Costa Rica,EMP18_PAR,Length of parental leave with job protection available to mothers,WOMEN,2019,2019,0.0
2733,CRI,Costa Rica,EMP18_PAR,Length of parental leave with job protection available to mothers,WOMEN,2020,2020,0.0
2734,CRI,Costa Rica,EMP18_PAR,Length of parental leave with job protection available to mothers,WOMEN,2021,2021,0.0
2735,CRI,Costa Rica,EMP18_PAID,"Total length of paid maternity, parental and home care leave",WOMEN,1970,1970,0.0
2736,CRI,Costa Rica,EMP18_PAID,"Total length of paid maternity, parental and home care leave",WOMEN,1975,1975,0.0
2737,CRI,Costa Rica,EMP18_PAID,"Total length of paid maternity, parental and home care leave",WOMEN,1980,1980,0.0
2738,CRI,Costa Rica,EMP18_PAID,"Total length of paid maternity, parental and home care leave",WOMEN,1985,1985,0.0
2739,CRI,Costa Rica,EMP18_PAID,"Total length of paid maternity, parental and home care leave",WOMEN,1990,1990,17.3
2740,CRI,Costa Rica,EMP18_PAID,"Total length of paid maternity, parental and home care leave",WOMEN,1995,1995,17.3
2741,CRI,Costa Rica,EMP18_PAID,"Total length of paid maternity, parental and home care leave",WOMEN,2000,2000,17.3
2742,CRI,Costa Rica,EMP18_PAID,"Total length of paid maternity, parental and home care leave",WOMEN,2005,2005,17.3
2743,CRI,Costa Rica,EMP18_PAID,"Total length of paid maternity, parental and home care leave",WOMEN,2010,2010,17.3
2744,CRI,Costa Rica,EMP18_PAID,"Total length of paid maternity, parental and home care leave",WOMEN,2011,2011,17.3
2745,CRI,Costa Rica,EMP18_PAID,"Total length of paid maternity, parental and home care leave",WOMEN,2012,2012,17.3
2746,CRI,Costa Rica,EMP18_PAID,"Total length of paid maternity, parental and home care leave",WOMEN,2013,2013,17.3
2747,CRI,Costa Rica,EMP18_PAID,"Total length of paid maternity, parental and home care leave",WOMEN,2014,2014,17.3
2748,CRI,Costa Rica,EMP18_PAID,"Total length of paid maternity, parental and home care leave",WOMEN,2015,2015,17.3
2749,CRI,Costa Rica,EMP18_PAID,"Total length of paid maternity, parental and home care leave",WOMEN,2018,2018,17.3
2750,CRI,Costa Rica,EMP18_PAID,"Total length of paid maternity, parental and home care leave",WOMEN,2019,2019,17.3
2751,CRI,Costa Rica,EMP18_PAID,"Total length of paid maternity, parental and home care leave",WOMEN,2020,2020,17.3
